HGBRENAAW00,-2.963611,51.226111
WLTPNJCSH05,-74.051389,40.16
NYCMNY83I4Q,-74.001389,40.741389
NYCMNY83F53,-74.000703,40.742254
NYCMNY83F54,-74.000703,40.742254
NYCMNY83NU2,-74.001389,40.741389
CNCRVA08,-78.9925,37.331111
LONDENEGH04,-1.091944,50.693611
LONDENEGF00,-1.091944,50.693611
PNZCENAFW00,-5.538611,50.118056
NPRTNYBUWA0,-73.333611,40.9175
WHPLNY05WA0,-73.766667,41.034444
WHPLNY05NA1,-73.766667,41.034444
HBBSNMLW,-103.136111,32.711111
DBLNIRBEDC0,-6.416111,53.294444
DBLNIRDBDC0,-6.416111,53.294444
MRSLFR29W00,5.374721,43.315278
MRSLFRAJW00,5.383333,43.298333
JUNEAKZA,-134.4125,58.3
JUNEAKZB,-134.605278,58.372222
GMISGUZAWA0,144.769167,13.446667
OXFLAUABW01,151.250002,-33.733331
MTONIL39,-88.308333,39.481389
CSWNHKAAW07,114.250001,22.216667
HNKNHKJJDC0,114.109723,22.374444
CSWNHKAAWA0,114.250001,22.216667
SNGPSISRW00,103.967502,1.346944
SNGPSISRW01,103.967502,1.346944
JCSNMIMN,-84.408889,42.245
CCNNAZAA,-111.623123,35.214877
SPMTAKZA,-147.672222,61.788611
NKLKAKZA,-149.254167,61.62
GENVSZ07DC0,6.144535,46.20372
HLBOOR11J01,-122.891944,45.54
HLBOOR11J00,-122.891944,45.54
MNBSJP03W00,140.384725,35.446667
MNBSJP03W01,140.384725,35.446667
PARSFREMW00,2.383265,48.855889
PLRNFR03W00,-2.758889,48.529167
BRISNY01WA0,-73.647222,40.615278
NYCMNYZRWA7,-74.008889,40.718056
NYCMNYZRNG5,-74.008327,40.721914
NYCMNYZRNQ3,-74.008889,40.718056
LONDEN04N01,-0.001667,51.512222
ASLDOHAT,-82.327066,40.900835
VRBHFLOSW06,-80.398056,27.635
MGBAVIZAW22,-64.929167,18.377778
MGBAVIZAF02,-64.929167,18.377778
SNJNPRZAW10,-66.080278,18.454722
STCRVIADW06,-64.888056,17.757778
SNJNPRZAW16,-66.080278,18.454722
MIAPFLJCW02,-80.204984,25.99273
LONDEN04N02,-0.001667,51.512222
NYCMNY83F55,-74.001389,40.741389
MCMBILAA,-90.658056,40.463889
CHCNIL23HAC,-87.629656,41.87372
CHCNIL23NA0,-87.629444,41.873333
AGOOJPAAW04,136.833328,34.316666
TOKYJPQYW02,139.7,35.651111
BMBAIIANDC0,10.04,10.153333
BMBAIIANW00,10,10.133333
MIAUFLWSWB0,-80.192208,25.782866
MIAUFLWSF31,-80.193056,25.782778
STCRVIAPW01,-63.885,17.761667
STCRVIAPO00,-63.885,17.761667
STCRVIAPW00,-63.885,17.761667
SNJNPRZAW21,-66.080278,18.454722
STCRVIAOJ00,-64.886389,17.761389
NYCMNYZRW0S,-74.008327,40.721914
NYCMNYZRF55,-74.008327,40.721914
STCRVIAOW00,-64.886389,17.761389
MIAUFLWSH09,-80.192209,25.782866
NYCMNYZRF56,-74.008327,40.721914
STCRVIAPJ00,-63.885,17.761667
BUDEENACW03,-4.55,50.833333
BUDEENACW04,-4.55,50.833333
WKNGEN13DC0,-0.584722,51.326111
WPBHFLANW13,-80.052778,26.709444
MGBAVIZAW04,-64.929167,18.377778
MIAUFLWSW21,-80.193056,25.782778
ISVRPRAAW01,-66.016944,18.45
MGBAVIZAW20,-64.929167,18.377778
ISVRPRAAW04,-66.016944,18.45
GUYNPR0501W,-66.110833,18.3575
CHGMCIAAW04,0,31.575
SHNGCINTDC0,121.468055,31.2175
MGBAVIZAW06,-64.929167,18.377778
KGMTNC22,-81.386944,35.254167
KGMTNC20,-81.386389,35.254722
EUCLWIFGWNK,-91.497222,44.815833
CHIBJPABW03,140.116666,35.933333
SHLYNYAE,-72.868056,40.7725
BTNGPHABW03,121.050001,13.75
MKTIPHAEDC0,121.010834,14.562778
AICHJPABW04,0,34.753889
SNGPSISRW02,0,1.346944
TOKYJPEZW01,0,35.683056
KEWLHIZAWA0,-157.81823,21.270036
SYDNAUZAWA0,151.216667,-33.866664
NYCMNYZRWA6,-74.008889,40.718056
GUYNPR05,-66.110833,18.3575
TOKZJPCNDC0,0,35.991111
SNGPSIHLW01,0,1.324167
CHKRJPZAW12,0,34.95
TOKYJPEZW02,0,35.683056
COVYWIAT,-90.965278,43.678611
VLDZAKZA,-146.335278,61.132222
VLDZAK01H02,-146.251111,61.083889
LONDENETRG3,-0.002,51.5152
LONEENBORG0,0,0
LONEENBSRGA,-0.011667,51.499722
DLLSTXU9251,-96.780278,32.797778
KFMNTXQ0010,-96.308869,32.589024
LONFEN03RG0,-0.038611,51.512778
DLLSTXJ1090,-96.674504,32.709989
DLLSTXM0002,-96.780279,32.797776
FRNKGEFYRGA,8.600001,50.128057
FRNKGEKFRG0,8.609168,50.126945
FRNFGE50RG0,8.645276,50.103334
FRNKGEDMRG0,8.644367,50.096735
FORSGE01RG0,8.573054,49.159722
SNLRGE03RG0,0,0
NWCSPA01,-80.378057,40.961667
FRNFGE47RG0,8.599445,50.076112
MRWLGE03RG0,8.557779,49.7375
FRNFGE49RG0,8.636389,50.099999
FRNKGEHTRG0,8.634166,50.099444
STTGGE66RG0,9.120556,48.723333
STTGGE80RG0,0,0
HLWEFLCRJ00,-80.4313,26.0222
HLWEFLCRRG0,-80.432652,25.983905
HLWDFLU0212,-80.188254,26.041471
MIAMFLU1189,-80.378768,25.713471
CLTNFLARJ01,-80.940337,26.753615
CLTNFLU0001,-80.94722,26.753056
FTMYFLMAJ00,-81.825109,26.60626
FTMYFLU0181,-81.902776,26.488887
FTMYFLU0182,-81.855833,26.488887
MRSLFR35RG0,5.064584,43.70625
VRNGFRABRGA,4.918331,43.604444
MRSLFR37RG0,0,0
MRSLFR38RG0,0,0
CLTNFLARJ00,-80.940337,26.753615
CLTNFLARRG1,-80.933675,26.754231
HLWEFLCRJ01,-80.431,26.03
ALVLOHR0010,-82.536667,39.300556
LDRYOHR0010,-82.844167,39.299167
WNLCWAAHRG1,-122.937222,46.541389
DCTRALR2001,-86.882244,34.800558
NSVLTNR2007,-86.883056,35.108056
NHLDILACRG1,-89.580278,40.179167
NSVLTNR2006,-86.878333,35.338889
MRCRVAM0000,-77.453331,38.988058
OKTNVAJ0001,-77.300002,38.879167
BSTPMAJ0001,-71.100288,42.347618
CMBRMAM0003,-71.081639,42.367032
BRTNMAKB,-71.066667,42.055278
NDHMMABPH01,-71.223056,42.306389
GRNMOKJ0000,-98.4,34.450278
LWTNOKJ0000,-98.348889,34.579722
OKTNVAJ0000,-77.294748,38.876554
HNTNNYM0002,-73.352972,40.828944
HNTNNYM0003,-73.343611,40.823889
WHPLNYM0008,-73.775208,41.032589
WHPLNYM0009,-73.770701,41.023283
FRNFGE51RG0,8.848613,50.129443
FRNKGEKJRG0,8.597503,50.128057
MRSLFR36RG0,5.066,43.707
ALBYNYJ0000,-73.799444,42.688612
BLTNMNJ0001,-93.368056,44.8075
SCTPMN02,-93.561026,44.664019
SXFLSDJ0008,-96.724167,43.601944
MTLKMN05,-94.902222,43.906111
NCLTMN05,-94.178056,44.230278
BLTNMNJ0000,-93.368329,44.807721
LATSMN01,-95.883056,43.703056
STPRMNJ0003,-93.965836,44.336945
BLTNMNR0010,-93.365278,44.808333
LNRKPALRJ00,-75.433527,40.568442
RDNGPA01J00,-75.921771,40.343997
MIAMFLACJ01,-80.195,25.779167
KGWDWVU9123,-79.683388,39.471756
ALXNVAU0020,-77.166388,38.737222
NYCPNYM0002,-74.002381,40.717706
NYCPNYM0004,-74.003477,40.715735
CRTOMNALRG0,-92.532222,46.614444
DLTHMNASJ00,-92.121389,46.770831
HRFRCT03J01,-72.676114,41.766109
COCOFLR4000,-80.741998,28.386116
MLBRFLHI,-80.739888,28.375419
PMRYPAR0020,-75.891667,39.981667
PRVDRIM0020,-71.385422,41.804199
SWNSMAR0010,-71.214652,41.753432
WHHNTNM0001,-90.02917,35.02722
ESCTMSR8700,-88.530306,30.408907
MOBLALR8700,-87.214722,30.417777
ELTNGE01RG0,6.162499,51.874167
GLDRGE02RG0,6.392501,51.524167
FTWOTXJ3600,-97.324653,32.757947
FTWOTXM0445,-97.321389,32.755279
GNVLFLR8600,-83.652222,30.436944
MDSNFL04RG0,-83.420833,30.448333
ENNSTXM0000,-96.615193,32.333279
CHKRJPZAW10,139.966666,34.950002
KNTNMLZAW06,103.316668,3.833332
CHGMCIAAW02,121.900002,31.575
TNSHTWAAW01,121.457045,25.189574
SHNTCIAAW03,116.699999,23.433335
SCHSHSJ0003,114,17
SCHSHSJ0004,116.0001,9.166387
PCONHSJ0006,145.000001,13
PCONHSJ0007,140.000001,20
PCONHSJ0008,135,25
PCONHSJ0005,148.003578,-10.180018
TRRSSCR8700,-82.446667,35.104444
CNCRTNR8700,-84.204797,35.875503
KNVLTNU5050,-84.125178,35.91059
SUISCAAQRGA,-122.0275,38.252222
BRHMALJ2035,-86.807224,33.508611
OMAHNEU4305,-96.090249,41.205274
OMAHNEU4306,-96.081448,41.212276
RYMNNEU0000,-96.891628,40.92327
RYMNNEU0001,-96.891766,40.923304
SBLTILR0010,-89.3625,41.620833
WTMNILR0010,-88.930833,41.668056
COCOFLR4001,-80.543889,27.63
TUKRGAAT,-84.190278,33.831389
MXWLNEU0000,-100.712767,41.012084
MXWLNEU0001,-100.525284,41.078593
OMAHNEU4304,-96.096339,41.192589
OMAHNEJ0001,-95.933045,41.266108
OMAHNEU4308,-95.935911,41.258663
KSCYMOR3110,-94.833917,39.290539
KSCYMOU2522,-94.578373,39.103886
CDRSFRAARGA,4.75639,44.101389
SLSRFR01RG0,4.799442,44.703889
AGLRCO01RG0,-104.653319,37.402793
TRNCCO01RG0,-104.120833,37.021111
MNTCFRAARGB,4.425558,48.578056
SPSLFRAARGA,2.732501,48.185833
SLLYIAJ0000,-92.661683,41.571118
SLLYIAJ0001,-92.844916,41.578329
BGTMMTR0015,-109.958611,45.836111
LVTNMTJ0000,-110.564991,45.66
BDFRKYAGRGA,-85.307778,38.549722
CHTGTNM0001,-85.311534,35.040868
CLDLTNR8700,-85.019581,35.060191
BRLNCTR0030,-72.758747,41.62047
MRDNCTJ0000,-72.802222,41.520556
STRTIAU0001,-94.241914,41.467609
VNMTIAU0004,-93.942844,41.50072
MXWLNEU0006,-100.635148,41.097547
MXWLNEU0007,-100.599298,41.10464
COVLIAJ0003,-91.579722,41.568056
WLTWIAJ0000,-91.713785,41.565301
FRBGVAJ0001,-77.539013,38.383681
RKVLVAJ0000,-77.722316,37.73633
EFLDNCACRG0,-79.174867,36.123735
EFLDNCJ0000,-79.169031,36.081188
GBVLNCJ0018,-79.542246,36.105691
SLLYIAR0010,-92.84742,41.572216
SLLYIAU0001,-92.844916,41.578329
MGTWINJ0010,-86.028316,39.41003
SHVLINR0018,-85.850278,39.452778
DAVYNEJ0001,-96.624796,40.937893
OMAHNEJ0100,-95.942258,41.258578
AVOCIAU0000,-95.336654,41.464257
HNCCIAR0010,-95.427778,41.433889
WLTOIAR0010,-90.894722,41.543611
WLTOIAU0001,-91.016818,41.588915
NRTEMD01,-75.926535,39.612307
WLMGDEU0083,-75.591709,39.74725
BRDYNEU0000,-100.375134,41.04645
COZDNEU0001,-99.906099,40.99477
FRCRNMLL,-106.815278,32.391388
LSCRNMINRG0,-107.128889,32.159722
AVOCIAJ1000,-95.327687,41.379299
PXTNNEU0000,-101.441662,41.010486
PXTNNEU0001,-101.441977,41.010726
CLMBOHCARGA,-82.978468,40.060726
SPFDOHIGRGC,-83.808056,39.928333
PSRBCAR0100,-120.699448,35.632896
CHCGILM0021,-87.641389,41.881944
ALXNEG03WA0,29.868888,31.303333
CAIREG34W00,32.547222,29.968331
WCHTKSR0010,-97.333889,37.69
FWLRCOAARG0,-104.351389,37.996111
MSLYVAJ0000,-77.768095,37.405246
HZRDNEU0001,-98.916577,40.99603
SMNRNEU0000,-99.507641,40.996311
CHNTVAJ0001,-77.543887,38.904446
CHNTVALNRG0,-77.543611,38.904444
FLPDTNR0001,-82.554726,36.0144
DESMIAU5018,-93.585875,41.596455
DESMIAU5019,-93.624313,41.581646
EFLDNCJ0001,-79.169031,36.081188
DVNPIAU0002,-90.577637,41.523644
DVNPIAU5057,-90.459672,41.570314
CHLCNEU0003,-96.355099,41.073695
WVRLNEU0000,-96.509677,41.00027
FKLNINU0001,-86.058889,39.48111
MGTWINU0030,-86.261102,39.371437
TRVLINU0001,-86.336944,39.265555
WHTKINR0010,-86.601667,39.461111
BRKLINR0010,-86.371111,39.546667
IPLSINU0086,-86.161667,39.775556
CGVLILU0001,-89.203611,40.615278
PEORILU0001,-89.592388,40.692607
MTPSILR0001,-89.283056,40.01
SPFDILM0001,-89.649166,39.801389
DCTRILJ0040,-88.933169,39.871416
MACNGAU0270,-83.712178,32.82553
PCONHSJ0003,141.983336,35.975
SHLTNCR8700,-78.408333,33.995
WAMPSCR8700,-78.708333,33.869722
DWSNNER0011,-95.832305,40.135087
LKCYFLR8600,-82.745555,30.224166
LKCYFLU0117,-82.75237,30.194048
FONTNCR0001,-77.668187,35.670549
RCLDNCR8700,-77.547766,34.900893
MYBHSCM0001,-78.888924,33.699431
MSHWINJ0120,-86.276799,41.600926
SBNDINKB,-86.267223,41.670557
LVOKFLU0003,-82.98402,30.294946
LVOKFLU0004,-82.98402,30.294946
COVLILJ0056,-89.991784,38.669366
STLSMOJ0601,-90.216496,38.633646
ARSNNCR0100,-79.333235,36.266447
CRVTILR0010,-89.245,38.434167
OCVLILR0010,-88.6475,38.479167
OKDLILQ0010,-89.416111,38.244444
MKTNMDAA,-76.581666,39.600278
BYDSMDAA,-77.279444,39.213889
WRVLMDAA,-77.111389,39.380556
LONFEN07RG0,-0.068889,51.511667
LONDEN02RGA,-0.0725,51.513889
HTBGMSR0640,-89.681621,30.642611
LGTNMSR8700,-89.512008,30.388758
BRSRENABRGA,1.406389,51.358889
STNGENAARGA,-0.0913,51.346667
BRSLBG70RGA,4.401666,50.860278
GHNTBGABRGA,3.721668,51.053889
OSTNBGABRGA,2.913332,51.258611
WYCRGAJ0000,-82.356039,31.229845
WYCRGAJ0001,-82.356039,31.229845
WYCRGAU1013,-82.307193,31.213845
WYCRGAU1014,-82.354018,31.213551
SMDLFRAARGA,3.578886,46.611389
VNLCFRAARGA,4.31111,46.441667
MDWTTXR0300,-102.526388,36.123888
RMROTXR0100,-102.705,35.916944
ARTNCOR0500,-103.343266,38.336115
MCLVCOR0100,0,0
CHPLFLU0035,-85.566873,30.772214
SNGPSIBVWA0,103.892768,1.336803
ARTNCOR0300,-103.343266,38.336115
LVOKFLU0002,-82.938742,30.293181
MATRNMR0400,-103.489583,35.258972
EGLNFLR8600,-86.351667,30.732499
RMROTXR0600,-102.973055,35.700556
QNCYFLAMRG1,-84.681667,30.5925
QNCYFLAT,-84.578611,30.590278
BONTCOR0200,-102.616333,37.356056
TWBTCOR0300,-102.616361,37.648389
BSCYOKR0100,-102.534861,36.743667
CAMPCOR0400,-102.533444,37.035083
QNCYFLU0002,-84.544715,30.530391
HRCKCOR0200,-104.255833,38.257519
BUTTCOR0010,-104.413056,38.593056
ELCTCOR0010,-104.523611,38.795278
SNSPNMR0100,-103.231278,35.513
BOONCORS,-104.109504,38.348521
CRVWFLU0007,-86.584722,30.764857
CHPLFLBIRG1,-85.521667,30.758333
LVOKFLM0000,-82.983261,30.293782
HSTJTXM0000,-95.364752,29.748997
LBRTTXM0001,-94.774645,30.058302
CRMLINU0030,-86.129168,39.967776
IPLSINR0011,-86.141667,39.891111
WHHAMDACRG0,-76.526944,39.613333
KRSPLAR0001,-91.753611,30.534444
KRSPLAU8302,-91.760409,30.54161
LBRTTXCGRG1,-94.783001,30.05706
DRTNMDAA,-76.236667,39.634444
IPLTINU0002,-86.16028,39.81278
PTALLABQ,-91.224721,30.444442
KRSPLAJ0000,-91.783058,30.54
PTBRLAM0001,-91.954005,30.560195
BLTMMDCHJ00,-76.614167,39.293889
FNBGMDFBJ00,-76.910556,39.521111
QUAYNMR0100,-103.984306,35.005597
RAYNLAU8197,-92.275681,30.252197
LFYTLAM0002,-92.037116,30.270113
PTBRLAM0000,-91.9537,30.559
CRWYLABPRG1,-92.434611,30.235504
CRWYLAM0001,-92.374576,30.214093
WLMGDE01J00,-75.549304,39.745939
BTRGLAM0009,-91.185199,30.449495
RAYNLAJ0001,-92.258126,30.25202
PHLAPASLJ02,-75.184715,39.945472
LFYTLAM0003,-92.042114,30.274811
CLPPVAJ0002,-77.996664,38.473182
OMAHNEJ1016,-96.066944,41.212222
OKCYOKJ0585,-97.423734,35.319869
WASHOKABRG1,-97.668766,35.128535
OMAHNEU4307,-95.942282,41.252538
BFLOTXM0000,-96.035944,31.398859
ENNSTXR0104,-96.051389,31.46861
PHLPNMR0300,-104.231666,34.913333
AMSTNL95RG0,4.836942,52.358056
ZAVTNL02RG0,4.534025,52.384169
LONFEN18RG0,0,51.513889
RTTNEN01RG0,0.534444,51.655556
LSTNEN01RG0,1.588366,52.206667
WHRSEN01RG0,1.141258,52.019445
PTBRLAAFRG0,-91.956,30.5594
NHLLCAQ0010,-118.562222,34.376944
SHOKCAM0001,-118.47798,34.143701
BUMTTXM0000,-94.095104,30.078046
VDORTXM0001,-94.015454,30.1316
LBRTTXM0000,-94.774851,30.058325
SLPHLADDRG0,-93.377378,30.236594
SLPHLAM0001,-93.377378,30.236594
SRNTLAADRG0,-90.810357,30.225701
SRNTLAM0000,-90.859263,30.184364
CRWYLAM0002,-92.374576,30.214093
LKCHLAM0000,-93.213123,30.229353
SLPHLAM0000,-93.377378,30.236594
VDORTXM0000,-94.018454,30.1336
VDORTX04RG4,-94.017,30.132
BUMTTXM0010,-94.099843,30.119082
NHLLCAJ0001,-118.478204,34.370828
LKCHLAM0001,-93.215304,30.230551
NWORLAM0000,-90.077013,29.959577
BTRGLAM0000,-91.178502,30.43623
SRNTLAM0001,-90.859263,30.184364
DHSPCAJ0001,-116.469167,33.918333
PLSPCAJ0001,-116.572781,33.861343
NPSPCA80,-116.480556,33.918056
PLSPCAJ0000,-116.572781,33.861343
ABRVFRABRG0,2.381111,48.914722
PARSFR10W00,2.329442,48.819167
LVPRFR11RG0,2.279165,48.898611
PARSFROQRG0,2.310277,48.881667
LTRBPAJ0000,-79.379481,40.321181
BEARDECARGA,-75.661404,39.631466
GLSGDEU0004,-75.706112,39.609723
LTRBPABORG1,-79.379481,40.321181
WLMGDEU0085,-75.551111,39.737222
FTWOTXEDJ00,-97.329836,32.751038
FTWOTXJ3599,-97.324653,32.757947
DLLSTXTLJ00,-96.780554,32.797501
NNKHOKABRG1,-97.943333,34.964167
NNKHOKJ0000,-98.005278,34.905278
GRNMOKABRG1,-98.383107,34.48119
LILLFR24RG0,2.995833,50.628333
ZWVGBG01RGA,3.352499,50.735556
BOWITXJ0034,-97.91571,33.498837
BOWITXU0006,-97.801491,33.542893
PPNGBG01RG0,4.185833,50.716667
WCFLTXJ0000,-98.458056,33.903889
WLRVFR01RG0,2.853888,50.378056
DCTRTXANRG1,-97.330053,33.289538
DCTRTXJ0004,-97.330053,33.289538
MSPSAKZB,-149.368889,60.476111
PCONHSJ0016,-139.021945,54.886945
LINZGE01RG1,7.274169,50.561389
MNTBGE05RG0,7.795831,50.4425
FRNKGEJERG0,8.568058,50.1325
NRODGE01RG1,8.30028,50.1325
SHRJNL03RG0,4.758058,52.281944
ZVNTBG41RG0,4.470003,50.887778
BRSLBGHHRG0,4.504168,50.880556
TNENBG04RG0,4.920279,50.805
LIGEBG06RG0,5.610276,50.690833
ALDNGE01RG0,6.272501,50.892222
CLGNGEAKRG0,6.913332,50.886667
ANHMCA01J00,-117.918914,33.844851
GRDNCA02J00,-118.291998,33.888029
BLWLTXR0200,-100.320722,32.081022
MRYNTXQ0020,-100.511667,32.244167
BRNTTXR0300,-100.284375,31.74898
LAMSTXR2110,-102.021806,32.371944
LAMSTXR2120,-102.021806,32.371944
SANGTXR0040,-100.441389,31.457778
SANGTXR0030,-100.441389,31.457778
SANGTXR0010,-100.441389,31.457778
BFLONYU0003,-78.803582,42.898057
DARNNYR0040,-78.352397,42.902858
BYRNNYR0020,-78.063401,43.080789
CTNGNYR0001,-75.756543,43.076928
ESYRNYU0001,-76.075,43.063888
ROMENYR0001,-75.468924,43.200477
AMSTNYR0001,-74.20963,42.947822
RTRDNYR0001,-73.925,42.7875
DSDFGE87RG0,6.920557,51.171111
DSDFGE87RG1,6.920557,51.171111
BONNGE12RGA,7.068609,50.740278
PLDTGE01RG0,7.393608,50.381667
KZNLGE01RG0,7.976943,50.270556
SHPTLAR1000,-90.968889,32.328889
TLLHLABARG0,-90.969444,32.326667
BRSLBGHNRG0,4.416666,50.850833
SSTWBG02RG0,4.445555,50.855278
BRSLBGHORG0,4.450001,50.884167
BRSLBGBQRG0,4.450557,50.883611
LXLYALJ0002,-87.708889,30.645
PNSCFLU0473,-87.329951,30.534648
SPFTALU0010,-87.912581,30.65572
SNDGCAU6728,-117.153828,32.768275
SNDGCAU6732,-117.166513,32.76133
HDSNCOR0010,-104.601944,40.132778
PRVYCOM0001,-104.51552,40.107647
SNDGCAU6730,-117.155887,32.825643
SNDGCAU6731,-117.132358,32.810253
SNDGCAU6729,-117.132358,32.810253
SNDGCAM1418,-117.130056,32.944723
BSMRALJ0000,-86.948281,33.403284
BRHMALR4001,-86.940833,33.441667
BRHMALR4003,-87.278056,33.183333
MRDNMSR4002,-88.983333,32.333333
MRDNMSR4005,-89.925833,32.281389
JCSNMSR1000,-90.428056,32.358889
AGTNNMR0300,-107.715562,34.199945
PETWNMR0100,-108.13331,34.305382
CMLDVA01,-78.166667,37.530556
PWHTVA01,-77.881389,37.537778
MDLTVAU0001,-77.738333,37.506667
BRSLBGHJRG0,4.470003,50.893056
SHPTLAR1001,-91.536111,32.465
SHPTLAR1002,-93.835981,32.541964
PNSCFLBLJ00,-87.232521,30.416323
SNDMCAJ0000,-117.818523,34.080882
UPLDCAR0200,-117.691912,34.099554
ELMNCAM0010,-118.033978,34.086043
PNSCFLJ0004,-87.217921,30.417696
VRBHFLR4003,-80.132222,26.797222
KTCHAKAX,-131.727497,55.376664
PTBRAKAI,0,0
WRGLAKAD,0,0
HSTXTXM0000,-95.358501,29.767858
DAVYNEAARG1,-96.624167,40.965278
HRNDVA03J00,-77.423889,38.959444
ALTWPAJ0000,-75.492728,40.57192
EMMSPAJ0000,-75.49685,40.539542
DSVLVADVJ00,-77.360532,39.007783
TOTNPA01W10,-75.675833,40.4725
WRDNILAERG0,-89.800556,38.921111
ANITIAU0001,-94.748128,41.462498
CASYIAJ0000,-94.528932,41.463942
GDISNEJ0010,-98.356366,40.949546
GDISNEU1005,-98.358676,40.949374
BNTPILM0000,-87.953085,42.434601
GLVWILU0014,-87.866733,42.105484
WSWOILALRG1,-87.925,42.427222
INONHSJ0011,90,10
MDTSHSJ0005,18.048007,34.55313
JDDHSRZAW00,39.166666,21.500002
SUEZEGZAW05,32.25,29.999998
INONHSJ0009,69.1872,16.022361
SALMNHJ0000,-71.22152,42.793685
MNCHNHJ0003,-71.44181,42.956149
MNCHNHJ0002,-71.44181,42.956149
MNCHNHJ0001,-71.435956,42.95453
HRFRCT03J00,-72.675423,41.767486
SPFDMAM0300,-72.584303,42.099679
WLTWIAJ0001,-91.738083,41.569733
WLTWIAU0001,-91.738083,41.569733
FTHNTXADRGA,-105.536111,31.270833
VHRNTXAPRGA,-104.83077,31.039856
AURRNER0011,-98.003003,40.867242
AURRNEU0000,-98.016345,40.937875
MTZMIAU0000,-92.527113,41.570633
MTZMIAU0001,-92.527409,41.585834
GATENCAARG0,-76.810226,36.50115
GATENCJ0000,-76.769124,36.503487
BAKRCAAJRGA,-116.383889,35.231389
JEANNVAERG0,-115.317778,35.776944
VNMTIAR0011,-93.955683,41.530461
TAMRNEU0001,-97.253491,40.938087
VNMTIAU0005,-93.906985,41.513847
CHNTVAJ0000,-77.544122,38.904876
PRCYIAU0000,-93.240483,41.597212
CHCGILU1008,-87.834304,41.888814
MESAAZTLJ01,-111.85778,33.421946
BTVLMSR8700,-89.952112,34.308032
ENIDMSR8700,-89.908123,34.047649
DNDRVAJ0000,-76.936072,37.045428
RCMDVAJ2927,-77.438643,37.541026
FRFTINBRRGA,-86.489444,40.329444
ATHNTNR0010,-84.125,35.479167
PHLATNR8700,-84.408226,35.663913
TPKAKSR1110,-95.657521,39.035492
GBVLNCJ0017,-79.542246,36.105691
LTRKARFRJ00,-92.271944,34.741111
LTRKARJ1915,-92.26495,34.780223
MESAAZTLJ00,-111.85778,33.421946
FRBGVA18RG0,-77.52988,38.34516
WLBTIAU0001,-91.288297,41.545973
WLTOIAU0000,-91.016818,41.588915
ANNPILACRGA,-87.675556,39.201389
BWLGINABRGA,-86.946389,39.416389
WLTOIAU0002,-91.016818,41.588915
WLTOIAU0003,-91.016818,41.588915
FARNILADRGB,-88.660833,38.922222
MTZMIAR0010,-92.527222,41.570556
HLSDILU0000,-87.918402,41.890114
MRNEIAR0010,-95.058611,41.465
MRNEIAU0000,-95.060688,41.464807
BZMNMTJ0000,-111.073417,45.674721
WLBTIAU0000,-91.290464,41.545986
DESMIAU5015,-93.701941,41.569493
WDMNIAU0003,-93.711664,41.569315
NSVLNCJ0007,-77.938104,35.970851
NSVLNC01RG0,-77.940931,35.970919
VRBHFLR4001,-80.331667,27.209167
VRBHFLR4002,-80.204167,27
DELTUTBCRGA,-112.590278,39.345556
MLFRUT01RGA,-112.984722,38.462778
CNBLIATB,-95.849008,41.264371
OMAHNEU4309,-95.937194,41.258651
ATLSIAJ0000,-90.77,41.6189
ATLSIAJ0001,-90.772297,41.618556
PROVUTQ2610,-111.681111,40.233333
ORLDCAR0200,-122.354444,39.750833
PRBRCAR0100,-122.354444,40.071111
SNANTXR0110,-98.279595,29.256028
SNANTXR0120,-98.055062,29.018646
CRCHTXR1110,-97.400278,27.802222
ORGVTXQ0010,-98.034444,28.013889
GDISNEJ0011,-98.342012,40.926396
HMBGARJ0001,-91.821451,33.118605
MNTIARJ0059,-91.790964,33.628997
LTRKARJ1909,-92.182703,34.70698
PNVWGAR4000,-83.505833,32.058889
RCHEGA03RG0,-83.624167,31.846667
PNBLARJ0146,-92.055874,34.190798
MNTIARCFRG2,-91.801822,33.637421
PNBLARJ0145,-92.055874,34.190798
APPKFLR8600,-81.803611,28.645
ALCHFLR8600,-82.494444,29.680556
SHPTLAJ0003,-93.748587,32.509913
HMBGARCRRG0,-91.804728,33.149152
HMBGARJ0000,-91.821451,33.118605
GRFNGAR8700,-84.239444,33.248889
RCMDVAJ2925,-77.445042,37.539399
RCMDVAJ2929,-77.525039,37.472956
MANRTXJ0005,-97.546388,30.333223
TAYLTXJ0054,-97.416911,30.550181
MDSNFLU0000,-83.457046,30.43037
LSVLKYR2001,-85.69,38.033889
LSVLKYR2003,-85.714592,37.844815
LVOKFLR8700,-82.986111,30.294444
EZTWKYAT,-85.864941,37.703065
EZTWKYM0001,-85.841464,37.734875
TULSOKJ0383,-96.029444,36.060833
TULSOKU0111,-95.986549,36.060905
BXBYOKJ0001,-95.805002,35.920278
LNRDOKAARG0,-95.797059,35.920811
HRNDVAU0001,-77.417778,38.905
MDVITXM0000,-95.829192,30.933553
NWWVTXM0000,-95.496641,30.48322
STMNTXM0000,-96.359889,31.890975
KRLSGE15RG0,8.423335,48.968611
RHNMGE01RG0,8.085553,48.794722
PFRZGE03RG0,8.671947,48.918333
KRLSGE14RG0,8.461666,49.166944
INWDWVJ0000,-78.039579,39.357263
WNCHVAJ0135,-78.083262,39.290853
GDLPNMR0200,-104.908083,34.795611
VGHNNMR0010,-105.179444,34.602778
QEMDNMR0300,-108.308322,34.319358
BCKRNMR0010,-106.825278,34.574167
